field,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4
1454,98.4900927348563,4.72686476565689,98.490433167987,-2.82616584774029,91.1117698520255,-2.83996216241708,91.090047902125,4.71213677692622
1455,105.441122734856,4.72686476565689,105.441463167987,-2.82616584774029,98.0627998520255,-2.83996216241708,98.0410779021249,4.71213677692622
1456,112.402042734856,4.72686476565689,112.402383167987,-2.82616584774029,105.023719852025,-2.83996216241708,105.001997902125,4.71213677692622
1457,119.362972734856,4.72686476565689,119.363313167987,-2.82616584774029,111.984649852025,-2.83996216241708,111.962927902125,4.71213677692622
1458,126.323892734856,4.72686476565689,126.324233167987,-2.82616584774029,118.945569852025,-2.83996216241708,118.923847902125,4.71213677692622
1459,133.284812734856,4.72686476565689,133.285153167987,-2.82616584774029,125.906489852025,-2.83996216241708,125.884767902125,4.71213677692622
1460,140.245742734856,4.72686476565689,140.246083167987,-2.82616584774029,132.867419852025,-2.83996216241708,132.845697902125,4.71213677692622
1461,147.206662734856,4.72686476565689,147.207003167987,-2.82616584774029,139.828339852025,-2.83996216241708,139.806617902125,4.71213677692622
1462,154.167582734856,4.72686476565689,154.167923167987,-2.82616584774029,146.789259852025,-2.83996216241708,146.767537902125,4.71213677692622
1463,161.128502734856,4.72686476565689,161.128843167987,-2.82616584774029,153.750179852025,-2.83996216241708,153.728457902125,4.71213677692622
1464,168.089432734856,4.72686476565689,168.089773167987,-2.82616584774029,160.711109852025,-2.83996216241708,160.689387902125,4.71213677692622
1465,175.050352734856,4.72686476565689,175.050693167987,-2.82616584774029,167.672029852025,-2.83996216241708,167.650307902125,4.71213677692622
1466,182.011272734856,4.72686476565689,182.011613167987,-2.82616584774029,174.632949852025,-2.83996216241708,174.611227902125,4.71213677692622
1467,188.716719574886,4.8266581940533,188.716211641283,-2.7263724099542,181.338173925481,-2.74017004256274,181.315597820946,4.81192639801593
1468,195.777102734856,4.72686476565689,195.777443167987,-2.82616584774029,188.398779852025,-2.83996216241708,188.377057902125,4.71213677692622
1469,202.900062734856,4.72686476565689,202.900403167987,-2.82616584774029,195.521739852025,-2.83996216241708,195.500017902125,4.71213677692622
1470,209.854972734856,4.72686476565689,209.855313167987,-2.82616584774029,202.476649852025,-2.83996216241708,202.454927902125,4.71213677692622
1471,216.815892734856,4.72686476565689,216.816233167987,-2.82616584774029,209.437569852025,-2.83996216241708,209.415847902125,4.71213677692622
1472,223.776812734856,4.72686476565689,223.777153167987,-2.82616584774029,216.398489852025,-2.83996216241708,216.376767902125,4.71213677692622
1473,230.737742734856,4.72686476565689,230.738083167987,-2.82616584774029,223.359419852025,-2.83996216241708,223.337697902125,4.71213677692622
1474,237.698662734856,4.72686476565689,237.699003167987,-2.82616584774029,230.320339852025,-2.83996216241708,230.298617902125,4.71213677692622
1475,244.659582734856,4.72686476565689,244.659923167987,-2.82616584774029,237.281259852025,-2.83996216241708,237.259537902125,4.71213677692622
1476,251.620502734856,4.72686476565689,251.620843167987,-2.82616584774029,244.242179852025,-2.83996216241708,244.220457902125,4.71213677692622
1477,258.581432734856,4.72686476565689,258.581773167987,-2.82616584774029,251.203109852025,-2.83996216241708,251.181387902125,4.71213677692622
1478,265.542352734856,4.72686476565689,265.542693167987,-2.82616584774029,258.164029852025,-2.83996216241708,258.142307902125,4.71213677692622
1479,272.503272734856,4.72686476565689,272.503613167987,-2.82616584774029,265.124949852025,-2.83996216241708,265.103227902125,4.71213677692622
1480,279.464202734856,4.72686476565689,279.464543167987,-2.82616584774029,272.085879852025,-2.83996216241708,272.064157902125,4.71213677692622
1481,286.425122734856,4.72686476565689,286.425463167987,-2.82616584774029,279.046799852025,-2.83996216241708,279.025077902125,4.71213677692622
1482,293.376642734856,4.72686476565689,293.376983167987,-2.82616584774029,285.998319852025,-2.83996216241708,285.976597902125,4.71213677692622
1483,300.145492734856,4.72686476565689,300.145833167987,-2.82616584774029,292.767169852025,-2.83996216241708,292.745447902125,4.71213677692622
1484,307.080812734856,4.72686476565689,307.081153167987,-2.82616584774029,299.702489852025,-2.83996216241708,299.680767902125,4.71213677692622
1485,313.966042734856,4.72686476565689,313.966383167987,-2.82616584774029,306.587719852025,-2.83996216241708,306.565997902125,4.71213677692622
1486,320.851272734856,4.72686476565689,320.851613167987,-2.82616584774029,313.472949852025,-2.83996216241708,313.451227902125,4.71213677692622
1487,327.736502734856,4.72686476565689,327.736843167987,-2.82616584774029,320.358179852025,-2.83996216241708,320.336457902125,4.71213677692622
1488,334.621742734856,4.72686476565689,334.622083167987,-2.82616584774029,327.243419852025,-2.83996216241708,327.221697902125,4.71213677692622
1489,341.506972734856,4.72686476565689,341.507313167987,-2.82616584774029,334.128649852025,-2.83996216241708,334.106927902125,4.71213677692622
1490,348.392202734856,4.72686476565689,348.392543167987,-2.82616584774029,341.013879852025,-2.83996216241708,340.992157902125,4.71213677692622
1491,355.277432734856,4.72686476565689,355.277773167987,-2.82616584774029,347.899109852025,-2.83996216241708,347.877387902125,4.71213677692622
1492,2.16266273485627,4.72686476565689,2.16300316798697,-2.82616584774029,354.784339852025,-2.83996216241708,354.762617902125,4.71213677692622
1493,5.71231240586437,11.9117576037625,5.65050421663786,4.35897443665854,358.259531543017,4.34508375969169,358.175068063042,11.8967516846462
1494,12.6406524058644,11.9117576037625,12.5788442166379,4.35897443665854,5.18787154301682,4.34508375969169,5.10340806304211,11.8967516846462
1495,19.3616724058644,11.9117576037625,19.2998642166379,4.35897443665854,11.9088915430168,4.34508375969169,11.8244280630421,11.8967516846462
1496,26.2906324058644,11.9117576037625,26.2288242166379,4.35897443665854,18.8378515430168,4.34508375969169,18.7533880630421,11.8967516846462
1497,33.1500724058644,11.9117576037625,33.0882642166379,4.35897443665854,25.6972915430168,4.34508375969169,25.6128280630421,11.8967516846462
1498,40.0095124058644,11.9117576037625,39.9477042166379,4.35897443665854,32.5567315430168,4.34508375969169,32.4722680630421,11.8967516846462
1499,46.8689524058644,11.9117576037625,46.8071442166379,4.35897443665854,39.4161715430168,4.34508375969169,39.3317080630421,11.8967516846462
1500,53.7283924058644,11.9117576037625,53.6665842166379,4.35897443665854,46.2756115430168,4.34508375969169,46.1911480630421,11.8967516846462
1501,60.5878324058644,11.9117576037625,60.5260242166379,4.35897443665854,53.1350515430168,4.34508375969169,53.0505880630421,11.8967516846462
1502,67.4472724058644,11.9117576037625,67.3854642166379,4.35897443665854,59.9944915430168,4.34508375969169,59.9100280630421,11.8967516846462
1503,74.3067124058644,11.9117576037625,74.2449042166379,4.35897443665854,66.8539315430168,4.34508375969169,66.7694680630421,11.8967516846462
1504,81.1661524058644,11.9117576037625,81.1043442166379,4.35897443665854,73.7133715430168,4.34508375969169,73.6289080630421,11.8967516846462
1505,88.1083824058644,11.9117576037625,88.0465742166379,4.35897443665854,80.6556015430168,4.34508375969169,80.5711380630421,11.8967516846462
1506,94.8571824058644,11.9117576037625,94.7953742166379,4.35897443665854,87.4044015430168,4.34508375969169,87.3199380630421,11.8967516846462
1507,101.744472405864,11.9117576037625,101.682664216638,4.35897443665854,94.2916915430168,4.34508375969169,94.2072280630421,11.8967516846462
1508,108.748642405864,11.9117576037625,108.686834216638,4.35897443665854,101.295861543017,4.34508375969169,101.211398063042,11.8967516846462
1509,115.635992405864,11.9117576037625,115.574184216638,4.35897443665854,108.183211543017,4.34508375969169,108.098748063042,11.8967516846462
1510,122.739882405864,11.9117576037625,122.678074216638,4.35897443665854,115.287101543017,4.34508375969169,115.202638063042,11.8967516846462
1511,129.672472405864,11.9117576037625,129.610664216638,4.35897443665854,122.219691543017,4.34508375969169,122.135228063042,11.8967516846462
1512,136.654472405864,11.9117576037625,136.592664216638,4.35897443665854,129.201691543017,4.34508375969169,129.117228063042,11.8967516846462
1513,143.636472405864,11.9117576037625,143.574664216638,4.35897443665854,136.183691543017,4.34508375969169,136.099228063042,11.8967516846462
1514,150.618472405864,11.9117576037625,150.556664216638,4.35897443665854,143.165691543017,4.34508375969169,143.081228063042,11.8967516846462
1515,157.600472405864,11.9117576037625,157.538664216638,4.35897443665854,150.147691543017,4.34508375969169,150.063228063042,11.8967516846462
1516,164.582472405864,11.9117576037625,164.520664216638,4.35897443665854,157.129691543017,4.34508375969169,157.045228063042,11.8967516846462
1517,171.564472405864,11.9117576037625,171.502664216638,4.35897443665854,164.111691543017,4.34508375969169,164.027228063042,11.8967516846462
1518,178.546472405864,11.9117576037625,178.484664216638,4.35897443665854,171.093691543017,4.34508375969169,171.009228063042,11.8967516846462
1519,185.528472405864,11.9117576037625,185.466664216638,4.35897443665854,178.075691543017,4.34508375969169,177.991228063042,11.8967516846462
1520,192.538802405864,11.9117576037625,192.476994216638,4.35897443665854,185.086021543017,4.34508375969169,185.001558063042,11.8967516846462
1521,199.401672405864,11.9117576037625,199.339864216638,4.35897443665854,191.948891543017,4.34508375969169,191.864428063042,11.8967516846462
1522,206.474472405864,11.9117576037625,206.412664216638,4.35897443665854,199.021691543017,4.34508375969169,198.937228063042,11.8967516846462
1523,213.456472405864,11.9117576037625,213.394664216638,4.35897443665854,206.003691543017,4.34508375969169,205.919228063042,11.8967516846462
1524,220.438472405864,11.9117576037625,220.376664216638,4.35897443665854,212.985691543017,4.34508375969169,212.901228063042,11.8967516846462
1525,227.420472405864,11.9117576037625,227.358664216638,4.35897443665854,219.967691543017,4.34508375969169,219.883228063042,11.8967516846462
1526,234.402472405864,11.9117576037625,234.340664216638,4.35897443665854,226.949691543017,4.34508375969169,226.865228063042,11.8967516846462
1527,241.384472405864,11.9117576037625,241.322664216638,4.35897443665854,233.931691543017,4.34508375969169,233.847228063042,11.8967516846462
1528,248.366472405864,11.9117576037625,248.304664216638,4.35897443665854,240.913691543017,4.34508375969169,240.829228063042,11.8967516846462
1529,255.348472405864,11.9117576037625,255.286664216638,4.35897443665854,247.895691543017,4.34508375969169,247.811228063042,11.8967516846462
1530,262.330472405864,11.9117576037625,262.268664216638,4.35897443665854,254.877691543017,4.34508375969169,254.793228063042,11.8967516846462
1531,269.263552405864,11.9117576037625,269.201744216638,4.35897443665854,261.810771543017,4.34508375969169,261.726308063042,11.8967516846462
1532,276.367442405864,11.9117576037625,276.305634216638,4.35897443665854,268.914661543017,4.34508375969169,268.830198063042,11.8967516846462
1533,283.276472405864,11.9117576037625,283.214664216638,4.35897443665854,275.823691543017,4.34508375969169,275.739228063042,11.8967516846462
1534,290.258472405864,11.9117576037625,290.196664216638,4.35897443665854,282.805691543017,4.34508375969169,282.721228063042,11.8967516846462
1535,297.146252405864,11.9117576037625,297.084444216638,4.35897443665854,289.693471543017,4.34508375969169,289.609008063042,11.8967516846462
1536,303.895072405864,11.9117576037625,303.833264216638,4.35897443665854,296.442291543017,4.34508375969169,296.357828063042,11.8967516846462
1537,310.836792405864,11.9117576037625,310.774984216638,4.35897443665854,303.384011543017,4.34508375969169,303.299548063042,11.8967516846462
1538,317.696232405864,11.9117576037625,317.634424216638,4.35897443665854,310.243451543017,4.34508375969169,310.158988063042,11.8967516846462
1539,324.555672405864,11.9117576037625,324.493864216638,4.35897443665854,317.102891543017,4.34508375969169,317.018428063042,11.8967516846462
1540,331.415112405864,11.9117576037625,331.353304216638,4.35897443665854,323.962331543017,4.34508375969169,323.877868063042,11.8967516846462
1541,338.274552405864,11.9117576037625,338.212744216638,4.35897443665854,330.821771543017,4.34508375969169,330.737308063042,11.8967516846462
1542,345.133992405864,11.9117576037625,345.072184216638,4.35897443665854,337.681211543017,4.34508375969169,337.596748063042,11.8967516846462
1543,351.993432405864,11.9117576037625,351.931624216638,4.35897443665854,344.540651543017,4.34508375969169,344.456188063042,11.8967516846462
1544,358.852872405864,11.9117576037625,358.791064216638,4.35897443665854,351.400091543017,4.34508375969169,351.315628063042,11.8967516846462
1545,5.46247130149193,19.0958241611333,5.33286978392763,11.5438260663757,357.811057424935,11.5298401343326,357.657813873772,19.0805262488705
1546,12.4154813014919,19.0958241611333,12.2858797839276,11.5438260663757,4.76406742493487,11.5298401343326,4.61082387377196,19.0805262488705
1547,19.8538013014919,19.0958241611333,19.7241997839276,11.5438260663757,12.2023874249349,11.5298401343326,12.049143873772,19.0805262488705
1548,26.8068113014919,19.0958241611333,26.6772097839276,11.5438260663757,19.1553974249349,11.5298401343326,19.002153873772,19.0805262488705
1549,33.9216013014919,19.0958241611333,33.7919997839276,11.5438260663757,26.2701874249349,11.5298401343326,26.116943873772,19.0805262488705
1550,41.0363813014919,19.0958241611333,40.9067797839276,11.5438260663757,33.3849674249349,11.5298401343326,33.231723873772,19.0805262488705
1551,48.1511613014919,19.0958241611333,48.0215597839276,11.5438260663757,40.4997474249349,11.5298401343326,40.346503873772,19.0805262488705
1552,55.2659413014919,19.0958241611333,55.1363397839276,11.5438260663757,47.6145274249349,11.5298401343326,47.461283873772,19.0805262488705
1553,62.3807313014919,19.0958241611333,62.2511297839276,11.5438260663757,54.7293174249349,11.5298401343326,54.576073873772,19.0805262488705
1554,69.4955113014919,19.0958241611333,69.3659097839276,11.5438260663757,61.8440974249349,11.5298401343326,61.690853873772,19.0805262488705
1555,76.6102913014919,19.0958241611333,76.4806897839276,11.5438260663757,68.9588774249349,11.5298401343326,68.805633873772,19.0805262488705
1556,83.7250713014919,19.0958241611333,83.5954697839276,11.5438260663757,76.0736574249349,11.5298401343326,75.9204138737719,19.0805262488705
1557,90.8398613014919,19.0958241611333,90.7102597839276,11.5438260663757,83.1884474249349,11.5298401343326,83.0352038737719,19.0805262488705
1558,97.9546413014919,19.0958241611333,97.8250397839276,11.5438260663757,90.3032274249349,11.5298401343326,90.1499838737719,19.0805262488705
1559,104.967501301492,19.0958241611333,104.837899783928,11.5438260663757,97.3160874249349,11.5298401343326,97.1628438737719,19.0805262488705
1560,111.980351301492,19.0958241611333,111.850749783928,11.5438260663757,104.328937424935,11.5298401343326,104.175693873772,19.0805262488705
1561,118.993211301492,19.0958241611333,118.863609783928,11.5438260663757,111.341797424935,11.5298401343326,111.188553873772,19.0805262488705
1562,126.006071301492,19.0958241611333,125.876469783928,11.5438260663757,118.354657424935,11.5298401343326,118.201413873772,19.0805262488705
1563,133.031661301492,19.0958241611333,132.902059783928,11.5438260663757,125.380247424935,11.5298401343326,125.227003873772,19.0805262488705
1564,140.084481301492,19.0958241611333,139.954879783928,11.5438260663757,132.433067424935,11.5298401343326,132.279823873772,19.0805262488705
1565,147.143501301492,19.0958241611333,147.013899783928,11.5438260663757,139.492087424935,11.5298401343326,139.338843873772,19.0805262488705
1566,154.190121301492,19.0958241611333,154.060519783928,11.5438260663757,146.538707424935,11.5298401343326,146.385463873772,19.0805262488705
1567,160.973321301492,19.0958241611333,160.843719783928,11.5438260663757,153.321907424935,11.5298401343326,153.168663873772,19.0805262488705
1568,168.026171301492,19.0958241611333,167.896569783928,11.5438260663757,160.374757424935,11.5298401343326,160.221513873772,19.0805262488705
1569,175.078981301492,19.0958241611333,174.949379783928,11.5438260663757,167.427567424935,11.5298401343326,167.274323873772,19.0805262488705
1570,182.108931301492,19.0958241611333,181.979329783928,11.5438260663757,174.457517424935,11.5298401343326,174.304273873772,19.0805262488705
1571,189.121781301492,19.0958241611333,188.992179783928,11.5438260663757,181.470367424935,11.5298401343326,181.317123873772,19.0805262488705
1572,196.134641301492,19.0958241611333,196.005039783928,11.5438260663757,188.483227424935,11.5298401343326,188.329983873772,19.0805262488705
1573,203.147501301492,19.0958241611333,203.017899783928,11.5438260663757,195.496087424935,11.5298401343326,195.342843873772,19.0805262488705
1574,210.260821301492,19.0958241611333,210.131219783928,11.5438260663757,202.609407424935,11.5298401343326,202.456163873772,19.0805262488705
1575,217.235641301492,19.0958241611333,217.106039783928,11.5438260663757,209.584227424935,11.5298401343326,209.430983873772,19.0805262488705
1576,224.210461301492,19.0958241611333,224.080859783928,11.5438260663757,216.559047424935,11.5298401343326,216.405803873772,19.0805262488705
1577,231.198931301492,19.0958241611333,231.069329783928,11.5438260663757,223.547517424935,11.5298401343326,223.394273873772,19.0805262488705
1578,238.211781301492,19.0958241611333,238.082179783928,11.5438260663757,230.560367424935,11.5298401343326,230.407123873772,19.0805262488705
1579,245.224641301492,19.0958241611333,245.095039783928,11.5438260663757,237.573227424935,11.5298401343326,237.419983873772,19.0805262488705
1580,252.237501301492,19.0958241611333,252.107899783928,11.5438260663757,244.586087424935,11.5298401343326,244.432843873772,19.0805262488705
1581,259.250351301492,19.0958241611333,259.120749783928,11.5438260663757,251.598937424935,11.5298401343326,251.445693873772,19.0805262488705
1582,266.263211301492,19.0958241611333,266.133609783928,11.5438260663757,258.611797424935,11.5298401343326,258.458553873772,19.0805262488705
1583,273.276071301492,19.0958241611333,273.146469783928,11.5438260663757,265.624657424935,11.5298401343326,265.471413873772,19.0805262488705
1584,280.343701301492,19.0958241611333,280.214099783928,11.5438260663757,272.692287424935,11.5298401343326,272.539043873772,19.0805262488705
1585,287.301781301492,19.0958241611333,287.172179783928,11.5438260663757,279.650367424935,11.5298401343326,279.497123873772,19.0805262488705
1586,294.314641301492,19.0958241611333,294.185039783928,11.5438260663757,286.663227424935,11.5298401343326,286.509983873772,19.0805262488705
1587,301.429421301492,19.0958241611333,301.299819783928,11.5438260663757,293.778007424935,11.5298401343326,293.624763873772,19.0805262488705
1588,308.544211301492,19.0958241611333,308.414609783928,11.5438260663757,300.892797424935,11.5298401343326,300.739553873772,19.0805262488705
1589,315.658991301492,19.0958241611333,315.529389783928,11.5438260663757,308.007577424935,11.5298401343326,307.854333873772,19.0805262488705
1590,322.773771301492,19.0958241611333,322.644169783928,11.5438260663757,315.122357424935,11.5298401343326,314.969113873772,19.0805262488705
1591,329.888551301492,19.0958241611333,329.758949783928,11.5438260663757,322.237137424935,11.5298401343326,322.083893873772,19.0805262488705
1592,337.003341301492,19.0958241611333,336.873739783928,11.5438260663757,329.351927424935,11.5298401343326,329.198683873772,19.0805262488705
1593,344.118121301492,19.0958241611333,343.988519783928,11.5438260663757,336.466707424935,11.5298401343326,336.313463873772,19.0805262488705
1594,351.232901301492,19.0958241611333,351.103299783928,11.5438260663757,343.581487424935,11.5298401343326,343.428243873772,19.0805262488705
1595,358.347681301492,19.0958241611333,358.218079783928,11.5438260663757,350.696267424935,11.5298401343326,350.543023873772,19.0805262488705
1596,5.26275812886865,26.2784350869132,5.05339042399446,18.7278761683234,357.271460297147,18.7137909774585,357.036985485505,26.2628198781219
1597,12.8193781288686,26.2784350869132,12.6100104239945,18.7278761683234,4.828080297147,18.7137909774585,4.59360548550468,26.2628198781219
1598,19.8692781288686,26.2784350869132,19.6599104239945,18.7278761683234,11.877980297147,18.7137909774585,11.6435054855047,26.2628198781219
1599,27.4258981288686,26.2784350869132,27.2165304239945,18.7278761683234,19.434600297147,18.7137909774585,19.2001254855047,26.2628198781219
1600,34.8136181288686,26.2784350869132,34.6042504239945,18.7278761683234,26.822320297147,18.7137909774585,26.5878454855047,26.2628198781219
1601,42.2013281288686,26.2784350869132,41.9919604239945,18.7278761683234,34.210030297147,18.7137909774585,33.9755554855047,26.2628198781219
1602,49.5890381288686,26.2784350869132,49.3796704239945,18.7278761683234,41.597740297147,18.7137909774585,41.3632654855047,26.2628198781219
1603,56.9767581288686,26.2784350869132,56.7673904239945,18.7278761683234,48.985460297147,18.7137909774585,48.7509854855047,26.2628198781219
1604,64.3644681288686,26.2784350869132,64.1551004239945,18.7278761683234,56.373170297147,18.7137909774585,56.1386954855047,26.2628198781219
1605,71.7521881288686,26.2784350869132,71.5428204239945,18.7278761683234,63.760890297147,18.7137909774585,63.5264154855047,26.2628198781219
1606,79.1398981288686,26.2784350869132,78.9305304239945,18.7278761683234,71.148600297147,18.7137909774585,70.9141254855047,26.2628198781219
1607,86.5276181288686,26.2784350869132,86.3182504239945,18.7278761683234,78.536320297147,18.7137909774585,78.3018454855047,26.2628198781219
1608,93.9153281288686,26.2784350869132,93.7059604239945,18.7278761683234,85.924030297147,18.7137909774585,85.6895554855047,26.2628198781219
1609,101.231688128869,26.2784350869132,101.022320423994,18.7278761683234,93.240390297147,18.7137909774585,93.0059154855047,26.2628198781219
1610,108.548038128869,26.2784350869132,108.338670423994,18.7278761683234,100.556740297147,18.7137909774585,100.322265485505,26.2628198781219
1611,115.695488128869,26.2784350869132,115.486120423994,18.7278761683234,107.704190297147,18.7137909774585,107.469715485505,26.2628198781219
1612,123.091698128869,26.2784350869132,122.882330423994,18.7278761683234,115.100400297147,18.7137909774585,114.865925485505,26.2628198781219
1613,130.497118128869,26.2784350869132,130.287750423994,18.7278761683234,122.505820297147,18.7137909774585,122.271345485505,26.2628198781219
1614,137.813468128869,26.2784350869132,137.604100423994,18.7278761683234,129.822170297147,18.7137909774585,129.587695485505,26.2628198781219
1615,145.129828128869,26.2784350869132,144.920460423994,18.7278761683234,137.138530297147,18.7137909774585,136.904055485505,26.2628198781219
1616,152.446188128869,26.2784350869132,152.236820423994,18.7278761683234,144.454890297147,18.7137909774585,144.220415485505,26.2628198781219
1617,159.762538128869,26.2784350869132,159.553170423994,18.7278761683234,151.771240297147,18.7137909774585,151.536765485505,26.2628198781219
1618,167.078898128869,26.2784350869132,166.869530423994,18.7278761683234,159.087600297147,18.7137909774585,158.853125485505,26.2628198781219
1619,174.395258128869,26.2784350869132,174.185890423994,18.7278761683234,166.403960297147,18.7137909774585,166.169485485505,26.2628198781219
1620,181.711618128869,26.2784350869132,181.502250423994,18.7278761683234,173.720320297147,18.7137909774585,173.485845485505,26.2628198781219
1621,189.027968128869,26.2784350869132,188.818600423994,18.7278761683234,181.036670297147,18.7137909774585,180.802195485505,26.2628198781219
1622,196.344328128869,26.2784350869132,196.134960423994,18.7278761683234,188.353030297147,18.7137909774585,188.118555485505,26.2628198781219
1623,203.660688128869,26.2784350869132,203.451320423994,18.7278761683234,195.669390297147,18.7137909774585,195.434915485505,26.2628198781219
1624,210.937658128869,26.2784350869132,210.728290423994,18.7278761683234,202.946360297147,18.7137909774585,202.711885485505,26.2628198781219
1625,218.205638128869,26.2784350869132,217.996270423994,18.7278761683234,210.214340297147,18.7137909774585,209.979865485505,26.2628198781219
1626,225.473608128869,26.2784350869132,225.264240423994,18.7278761683234,217.482310297147,18.7137909774585,217.247835485505,26.2628198781219
1627,233.023128128869,26.2784350869132,232.813760423994,18.7278761683234,225.031830297147,18.7137909774585,224.797355485505,26.2628198781219
1628,240.291098128869,26.2784350869132,240.081730423994,18.7278761683234,232.299800297147,18.7137909774585,232.065325485505,26.2628198781219
1629,247.559088128869,26.2784350869132,247.349720423994,18.7278761683234,239.567790297147,18.7137909774585,239.333315485505,26.2628198781219
1630,254.875188128869,26.2784350869132,254.665820423994,18.7278761683234,246.883890297147,18.7137909774585,246.649415485505,26.2628198781219
1631,262.191538128869,26.2784350869132,261.982170423994,18.7278761683234,254.200240297147,18.7137909774585,253.965765485505,26.2628198781219
1632,269.595198128869,26.2784350869132,269.385830423994,18.7278761683234,261.603900297147,18.7137909774585,261.369425485505,26.2628198781219
1633,276.793338128869,26.2784350869132,276.583970423994,18.7278761683234,268.802040297147,18.7137909774585,268.567565485505,26.2628198781219
1634,284.140618128869,26.2784350869132,283.931250423994,18.7278761683234,276.149320297147,18.7137909774585,275.914845485505,26.2628198781219
1635,291.456968128869,26.2784350869132,291.247600423994,18.7278761683234,283.465670297147,18.7137909774585,283.231195485505,26.2628198781219
1636,298.773328128869,26.2784350869132,298.563960423994,18.7278761683234,290.782030297147,18.7137909774585,290.547555485505,26.2628198781219
1637,306.161038128869,26.2784350869132,305.951670423994,18.7278761683234,298.169740297147,18.7137909774585,297.935265485505,26.2628198781219
1638,313.548758128869,26.2784350869132,313.339390423994,18.7278761683234,305.557460297147,18.7137909774585,305.322985485505,26.2628198781219
1639,320.936468128869,26.2784350869132,320.727100423994,18.7278761683234,312.945170297147,18.7137909774585,312.710695485505,26.2628198781219
1640,328.324188128869,26.2784350869132,328.114820423994,18.7278761683234,320.332890297147,18.7137909774585,320.098415485505,26.2628198781219
1641,335.711898128869,26.2784350869132,335.502530423994,18.7278761683234,327.720600297147,18.7137909774585,327.486125485505,26.2628198781219
1642,343.099618128869,26.2784350869132,342.890250423994,18.7278761683234,335.108320297147,18.7137909774585,334.873845485505,26.2628198781219
1643,350.487328128869,26.2784350869132,350.277960423994,18.7278761683234,342.496030297147,18.7137909774585,342.261555485505,26.2628198781219
1644,357.875038128869,26.2784350869132,357.665670423994,18.7278761683234,349.883740297147,18.7137909774585,349.649265485505,26.2628198781219
1645,5.16146754480011,33.4587356207694,4.85126037698074,25.9105006874107,356.657183977146,25.8963085885028,356.319786229247,33.4427627406451
1646,13.0008375448001,33.4587356207694,12.6906303769807,25.9105006874107,4.49655397714555,25.8963085885028,4.15915622924738,33.4427627406451
1647,20.3011575448001,33.4587356207694,19.9909503769807,25.9105006874107,11.7968739771456,25.8963085885028,11.4594762292474,33.4427627406451
1648,28.1405275448001,33.4587356207694,27.8303203769807,25.9105006874107,19.6362439771456,25.8963085885028,19.2988462292474,33.4427627406451
1649,35.8002075448001,33.4587356207694,35.4900003769807,25.9105006874107,27.2959239771456,25.8963085885028,26.9585262292474,33.4427627406451
1650,43.4598875448001,33.4587356207694,43.1496803769807,25.9105006874107,34.9556039771456,25.8963085885028,34.6182062292474,33.4427627406451
1651,51.1195775448001,33.4587356207694,50.8093703769807,25.9105006874107,42.6152939771456,25.8963085885028,42.2778962292474,33.4427627406451
1652,58.7792575448001,33.4587356207694,58.4690503769807,25.9105006874107,50.2749739771455,25.8963085885028,49.9375762292474,33.4427627406451
1653,66.4389475448001,33.4587356207694,66.1287403769807,25.9105006874107,57.9346639771456,25.8963085885028,57.5972662292474,33.4427627406451
1654,74.0986275448001,33.4587356207694,73.7884203769807,25.9105006874107,65.5943439771456,25.8963085885028,65.2569462292474,33.4427627406451
1655,81.7583175448001,33.4587356207694,81.4481103769807,25.9105006874107,73.2540339771456,25.8963085885028,72.9166362292474,33.4427627406451
1656,89.4179975448001,33.4587356207694,89.1077903769807,25.9105006874107,80.9137139771455,25.8963085885028,80.5763162292474,33.4427627406451
1657,97.0774975448001,33.4587356207694,96.7672903769807,25.9105006874107,88.5732139771456,25.8963085885028,88.2358162292474,33.4427627406451
1658,104.7369975448,33.4587356207694,104.426790376981,25.9105006874107,96.2327139771456,25.8963085885028,95.8953162292474,33.4427627406451
1659,112.3964975448,33.4587356207694,112.086290376981,25.9105006874107,103.892213977146,25.8963085885028,103.554816229247,33.4427627406451
1660,120.0475975448,33.4587356207694,119.737390376981,25.9105006874107,111.543313977146,25.8963085885028,111.205916229247,33.4427627406451
1661,127.5358175448,33.4587356207694,127.225610376981,25.9105006874107,119.031533977146,25.8963085885028,118.694136229247,33.4427627406451
1662,135.3749975448,33.4587356207694,135.064790376981,25.9105006874107,126.870713977146,25.8963085885028,126.533316229247,33.4427627406451
1663,143.0344975448,33.4587356207694,142.724290376981,25.9105006874107,134.530213977146,25.8963085885028,134.192816229247,33.4427627406451
1664,150.6939975448,33.4587356207694,150.383790376981,25.9105006874107,142.189713977146,25.8963085885028,141.852316229247,33.4427627406451
1665,158.3534975448,33.4587356207694,158.043290376981,25.9105006874107,149.849213977146,25.8963085885028,149.511816229247,33.4427627406451
1666,166.0129975448,33.4587356207694,165.702790376981,25.9105006874107,157.508713977146,25.8963085885028,157.171316229247,33.4427627406451
1667,173.6724975448,33.4587356207694,173.362290376981,25.9105006874107,165.168213977146,25.8963085885028,164.830816229247,33.4427627406451
1668,181.3319975448,33.4587356207694,181.021790376981,25.9105006874107,172.827713977146,25.8963085885028,172.490316229247,33.4427627406451
1669,188.9914975448,33.4587356207694,188.681290376981,25.9105006874107,180.487213977146,25.8963085885028,180.149816229247,33.4427627406451
1670,196.6509975448,33.4587356207694,196.340790376981,25.9105006874107,188.146713977146,25.8963085885028,187.809316229247,33.4427627406451
